issue_id,issue_number,title,state,created,closed,labels,user,assignees,closed_by
1745262720,2458,Using different natural_scroll variable for input and touchpad does not work,open,1686123560,,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'chronicc', 'id': 64085179, 'node_id': 'MDQ6VXNlcjY0MDg1MTc5', 'avatar_url': 'https://avatars.githubusercontent.com/u/64085179?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/chronicc', 'html_url': 'https://github.com/chronicc', 'followers_url': 'https://api.github.com/users/chronicc/followers', 'following_url': 'https://api.github.com/users/chronicc/following{/other_user}', 'gists_url': 'https://api.github.com/users/chronicc/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/chronicc/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/chronicc/subscriptions', 'organizations_url': 'https://api.github.com/users/chronicc/orgs', 'repos_url': 'https://api.github.com/users/chronicc/repos', 'events_url': 'https://api.github.com/users/chronicc/events{/privacy}', 'received_events_url': 'https://api.github.com/users/chronicc/received_events', 'type': 'User', 'site_admin': False}",,
1744997207,2457,Escape commas in monitor config lines,open,1686111293,,[],"{'login': 'adlrwbr', 'id': 17818493, 'node_id': 'MDQ6VXNlcjE3ODE4NDkz', 'avatar_url': 'https://avatars.githubusercontent.com/u/17818493?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/adlrwbr', 'html_url': 'https://github.com/adlrwbr', 'followers_url': 'https://api.github.com/users/adlrwbr/followers', 'following_url': 'https://api.github.com/users/adlrwbr/following{/other_user}', 'gists_url': 'https://api.github.com/users/adlrwbr/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/adlrwbr/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/adlrwbr/subscriptions', 'organizations_url': 'https://api.github.com/users/adlrwbr/orgs', 'repos_url': 'https://api.github.com/users/adlrwbr/repos', 'events_url': 'https://api.github.com/users/adlrwbr/events{/privacy}', 'received_events_url': 'https://api.github.com/users/adlrwbr/received_events', 'type': 'User', 'site_admin': False}",,
1744859385,2456,resize_on_border makes dropdown menu unusable in xwayland,open,1686100687,,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'memchr', 'id': 118117622, 'node_id': 'U_kgDOBwpU9g', 'avatar_url': 'https://avatars.githubusercontent.com/u/118117622?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/memchr', 'html_url': 'https://github.com/memchr', 'followers_url': 'https://api.github.com/users/memchr/followers', 'following_url': 'https://api.github.com/users/memchr/following{/other_user}', 'gists_url': 'https://api.github.com/users/memchr/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/memchr/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/memchr/subscriptions', 'organizations_url': 'https://api.github.com/users/memchr/orgs', 'repos_url': 'https://api.github.com/users/memchr/repos', 'events_url': 'https://api.github.com/users/memchr/events{/privacy}', 'received_events_url': 'https://api.github.com/users/memchr/received_events', 'type': 'User', 'site_admin': False}",,
1744816571,2455,Crashes when trying to start,open,1686097342,,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'antichriist', 'id': 115668867, 'node_id': 'U_kgDOBuT3gw', 'avatar_url': 'https://avatars.githubusercontent.com/u/115668867?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/antichriist', 'html_url': 'https://github.com/antichriist', 'followers_url': 'https://api.github.com/users/antichriist/followers', 'following_url': 'https://api.github.com/users/antichriist/following{/other_user}', 'gists_url': 'https://api.github.com/users/antichriist/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/antichriist/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/antichriist/subscriptions', 'organizations_url': 'https://api.github.com/users/antichriist/orgs', 'repos_url': 'https://api.github.com/users/antichriist/repos', 'events_url': 'https://api.github.com/users/antichriist/events{/privacy}', 'received_events_url': 'https://api.github.com/users/antichriist/received_events', 'type': 'User', 'site_admin': False}",,
1744232866,2454,Bug: Hyprland logo or wallpaper partially visible in Stardew Valley,closed,1686070147,1686080651,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'rszyma', 'id': 44318430, 'node_id': 'MDQ6VXNlcjQ0MzE4NDMw', 'avatar_url': 'https://avatars.githubusercontent.com/u/44318430?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rszyma', 'html_url': 'https://github.com/rszyma', 'followers_url': 'https://api.github.com/users/rszyma/followers', 'following_url': 'https://api.github.com/users/rszyma/following{/other_user}', 'gists_url': 'https://api.github.com/users/rszyma/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rszyma/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rszyma/subscriptions', 'organizations_url': 'https://api.github.com/users/rszyma/orgs', 'repos_url': 'https://api.github.com/users/rszyma/repos', 'events_url': 'https://api.github.com/users/rszyma/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rszyma/received_events', 'type': 'User', 'site_admin': False}",,vaxerski
1744172061,2453,Cannot turn on the screen after hyprctl dispatch dpms off,closed,1686067599,1686141611,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'denppa', 'id': 71837206, 'node_id': 'MDQ6VXNlcjcxODM3MjA2', 'avatar_url': 'https://avatars.githubusercontent.com/u/71837206?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/denppa', 'html_url': 'https://github.com/denppa', 'followers_url': 'https://api.github.com/users/denppa/followers', 'following_url': 'https://api.github.com/users/denppa/following{/other_user}', 'gists_url': 'https://api.github.com/users/denppa/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/denppa/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/denppa/subscriptions', 'organizations_url': 'https://api.github.com/users/denppa/orgs', 'repos_url': 'https://api.github.com/users/denppa/repos', 'events_url': 'https://api.github.com/users/denppa/events{/privacy}', 'received_events_url': 'https://api.github.com/users/denppa/received_events', 'type': 'User', 'site_admin': False}",,denppa
1744128898,2452,Can't start Hyprland,open,1686066056,,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'enrico223', 'id': 72576597, 'node_id': 'MDQ6VXNlcjcyNTc2NTk3', 'avatar_url': 'https://avatars.githubusercontent.com/u/72576597?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/enrico223', 'html_url': 'https://github.com/enrico223', 'followers_url': 'https://api.github.com/users/enrico223/followers', 'following_url': 'https://api.github.com/users/enrico223/following{/other_user}', 'gists_url': 'https://api.github.com/users/enrico223/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/enrico223/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/enrico223/subscriptions', 'organizations_url': 'https://api.github.com/users/enrico223/orgs', 'repos_url': 'https://api.github.com/users/enrico223/repos', 'events_url': 'https://api.github.com/users/enrico223/events{/privacy}', 'received_events_url': 'https://api.github.com/users/enrico223/received_events', 'type': 'User', 'site_admin': False}",,
1743470880,2451,Automatically focus a window when no window is focused in a workspace,open,1686044169,,"[{'id': 3935964497, 'node_id': 'LA_kwDOHA7HmM7qmg1R', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/enhancement', 'name': 'enhancement', 'color': 'a2eeef', 'default': True, 'description': 'New feature or request'}]","{'login': 'ItsProfessional', 'id': 63961221, 'node_id': 'MDQ6VXNlcjYzOTYxMjIx', 'avatar_url': 'https://avatars.githubusercontent.com/u/63961221?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ItsProfessional', 'html_url': 'https://github.com/ItsProfessional', 'followers_url': 'https://api.github.com/users/ItsProfessional/followers', 'following_url': 'https://api.github.com/users/ItsProfessional/following{/other_user}', 'gists_url': 'https://api.github.com/users/ItsProfessional/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ItsProfessional/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ItsProfessional/subscriptions', 'organizations_url': 'https://api.github.com/users/ItsProfessional/orgs', 'repos_url': 'https://api.github.com/users/ItsProfessional/repos', 'events_url': 'https://api.github.com/users/ItsProfessional/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ItsProfessional/received_events', 'type': 'User', 'site_admin': False}",,
1743298187,2450,Lose focus until move the mouse cursor,open,1686038089,,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'mshzsh', 'id': 41986782, 'node_id': 'MDQ6VXNlcjQxOTg2Nzgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/41986782?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mshzsh', 'html_url': 'https://github.com/mshzsh', 'followers_url': 'https://api.github.com/users/mshzsh/followers', 'following_url': 'https://api.github.com/users/mshzsh/following{/other_user}', 'gists_url': 'https://api.github.com/users/mshzsh/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mshzsh/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mshzsh/subscriptions', 'organizations_url': 'https://api.github.com/users/mshzsh/orgs', 'repos_url': 'https://api.github.com/users/mshzsh/repos', 'events_url': 'https://api.github.com/users/mshzsh/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mshzsh/received_events', 'type': 'User', 'site_admin': False}",,
1742746583,2448,Cursor size with HiDPi,open,1686005819,,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'Adu-3', 'id': 88736671, 'node_id': 'MDQ6VXNlcjg4NzM2Njcx', 'avatar_url': 'https://avatars.githubusercontent.com/u/88736671?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Adu-3', 'html_url': 'https://github.com/Adu-3', 'followers_url': 'https://api.github.com/users/Adu-3/followers', 'following_url': 'https://api.github.com/users/Adu-3/following{/other_user}', 'gists_url': 'https://api.github.com/users/Adu-3/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Adu-3/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Adu-3/subscriptions', 'organizations_url': 'https://api.github.com/users/Adu-3/orgs', 'repos_url': 'https://api.github.com/users/Adu-3/repos', 'events_url': 'https://api.github.com/users/Adu-3/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Adu-3/received_events', 'type': 'User', 'site_admin': False}",,
1742456220,2446,Invisible pseudo-tiled windows.,open,1685993326,,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'PoSayDone', 'id': 29358657, 'node_id': 'MDQ6VXNlcjI5MzU4NjU3', 'avatar_url': 'https://avatars.githubusercontent.com/u/29358657?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/PoSayDone', 'html_url': 'https://github.com/PoSayDone', 'followers_url': 'https://api.github.com/users/PoSayDone/followers', 'following_url': 'https://api.github.com/users/PoSayDone/following{/other_user}', 'gists_url': 'https://api.github.com/users/PoSayDone/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/PoSayDone/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/PoSayDone/subscriptions', 'organizations_url': 'https://api.github.com/users/PoSayDone/orgs', 'repos_url': 'https://api.github.com/users/PoSayDone/repos', 'events_url': 'https://api.github.com/users/PoSayDone/events{/privacy}', 'received_events_url': 'https://api.github.com/users/PoSayDone/received_events', 'type': 'User', 'site_admin': False}",,
1741934289,2444,Hyprland random crashes ,closed,1685976137,1685977974,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'JaimeJimenezG', 'id': 46894266, 'node_id': 'MDQ6VXNlcjQ2ODk0MjY2', 'avatar_url': 'https://avatars.githubusercontent.com/u/46894266?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JaimeJimenezG', 'html_url': 'https://github.com/JaimeJimenezG', 'followers_url': 'https://api.github.com/users/JaimeJimenezG/followers', 'following_url': 'https://api.github.com/users/JaimeJimenezG/following{/other_user}', 'gists_url': 'https://api.github.com/users/JaimeJimenezG/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JaimeJimenezG/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JaimeJimenezG/subscriptions', 'organizations_url': 'https://api.github.com/users/JaimeJimenezG/orgs', 'repos_url': 'https://api.github.com/users/JaimeJimenezG/repos', 'events_url': 'https://api.github.com/users/JaimeJimenezG/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JaimeJimenezG/received_events', 'type': 'User', 'site_admin': False}",,vaxerski
1741752445,2443,Hyperland crashes immediately after installation,closed,1685970579,1685975971,"[{'id': 3935964484, 'node_id': 'LA_kwDOHA7HmM7qmg1E', 'url': 'https://api.github.com/repos/hyprwm/Hyprland/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'Delitel-WEB', 'id': 57365921, 'node_id': 'MDQ6VXNlcjU3MzY1OTIx', 'avatar_url': 'https://avatars.githubusercontent.com/u/57365921?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Delitel-WEB', 'html_url': 'https://github.com/Delitel-WEB', 'followers_url': 'https://api.github.com/users/Delitel-WEB/followers', 'following_url': 'https://api.github.com/users/Delitel-WEB/following{/other_user}', 'gists_url': 'https://api.github.com/users/Delitel-WEB/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Delitel-WEB/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Delitel-WEB/subscriptions', 'organizations_url': 'https://api.github.com/users/Delitel-WEB/orgs', 'repos_url': 'https://api.github.com/users/Delitel-WEB/repos', 'events_url': 'https://api.github.com/users/Delitel-WEB/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Delitel-WEB/received_events', 'type': 'User', 'site_admin': False}",,vaxerski
